,q_year,q_status,cod_year,type_clean,mw1,region,ix_voltage,diff_months_ia,diff_months_cod,diff_months_wd
7293,2006.0,withdrawn,2008.0,Wind,81.0,PJM,138,,35.02330643339699,6.669541469024004
7294,2006.0,withdrawn,2014.0,Coal,1035.0,PJM,345,,102.96720671882379,47.869566110187066
7295,2006.0,withdrawn,2010.0,Coal,600.0,PJM,138,,55.984722478901006,37.58598739193823
7296,2006.0,withdrawn,2014.0,Wind,80.0,PJM,138,,106.97550257705497,48.55951867594817
7297,2006.0,operational,2008.0,Wind,98.0,PJM,138,,34.99045154931313,
7298,2006.0,operational,2010.0,Wind,53.0,PJM,115,,48.95377728495452,
7299,2006.0,operational,2007.0,Coal,20.0,PJM,765,,14.948972258157252,
7300,2006.0,operational,2009.0,Coal,20.0,PJM,765,,38.96589252346044,
7301,2006.0,operational,2008.0,Wind,500.0,PJM,345,,33.77482083821023,
7302,2006.0,withdrawn,2008.0,Wind,80.0,PJM,115,,34.66190270847451,5.158216801166349
7303,2006.0,operational,2015.0,Wind,250.0,PJM,345,,117.62048502022628,
7304,2006.0,withdrawn,2008.0,Wind,140.0,PJM,115,,31.474978952339885,8.34514055730097
7305,2006.0,withdrawn,2008.0,Wind,18.0,PJM,0,,31.474978952339885,8.34514055730097
7306,2006.0,withdrawn,2008.0,Wind,18.0,PJM,0,,31.474978952339885,8.34514055730097
7307,2006.0,withdrawn,2008.0,Wind,18.0,PJM,0,,31.474978952339885,3.909731205979589
7308,2006.0,withdrawn,2011.0,Gas,50.0,PJM,230,,63.278506745518385,41.857122322840304
7309,2006.0,operational,2007.0,Hydro,2.5,PJM,0,,13.273373169880285,
7310,2006.0,operational,2008.0,Gas,27.0,PJM,345,,34.234789215384296,
7311,2006.0,withdrawn,2011.0,Gas,300.0,PJM,230,,69.22524076469743,49.18376147354155
7312,2006.0,withdrawn,2007.0,Other,1.6,PJM,12,,14.78469783773794,53.09349267952114
7313,2006.0,withdrawn,2007.0,Other,1.6,PJM,12,,14.78469783773794,53.09349267952114
7314,2006.0,withdrawn,2007.0,Other,6.6,PJM,12,,14.78469783773794,53.09349267952114
7315,2006.0,withdrawn,2007.0,Other,6.6,PJM,12,,14.78469783773794,53.09349267952114
7316,2006.0,withdrawn,2007.0,Other,6.6,PJM,12,,17.807347173453255,53.520606172611345
7317,2006.0,withdrawn,2007.0,Other,6.6,PJM,12,,14.78469783773794,53.520606172611345
7318,2006.0,operational,2007.0,Other,5.0,PJM,5,,19.975769522988152,
7319,2006.0,withdrawn,2006.0,Other,1.0,PJM,5,,7.655187991539868,8.80510893447504
7320,2006.0,operational,2010.0,Hydro,140.0,PJM,0,,55.45904433355921,
7321,2006.0,operational,2006.0,Hydro,0.5,PJM,5,,9.232222427565247,
7322,2006.0,withdrawn,2007.0,Wind,19.0,PJM,0,,12.353436415532146,8.279430789133247
7323,2006.0,withdrawn,2010.0,Wind,101.0,PJM,115,,57.266062958171624,34.39906363580361
7324,2006.0,withdrawn,2014.0,Wind,80.0,PJM,138,,95.2463089591162,74.38345756586378
7325,2006.0,withdrawn,2008.0,Gas,550.0,PJM,230,,33.11772315653299,6.472412164520832
7326,2006.0,operational,2009.0,Wind,100.0,PJM,69,,36.73176040575782,
7327,2006.0,withdrawn,2014.0,Wind,170.0,PJM,230,,104.80708022752007,87.85396004024723
7328,2006.0,withdrawn,2007.0,Other,5.4,PJM,12,,13.66763177888663,90.61377030329164
7329,2006.0,withdrawn,2006.0,Other,3.0,PJM,0,,8.673689398139592,5.322491221585659
7330,2006.0,operational,2006.0,Gas,10.0,PJM,34,,3.0,
7331,2006.0,withdrawn,2007.0,Other,30.0,PJM,115,,14.324729460563871,16.0331834329247
7332,2006.0,withdrawn,2008.0,Wind,150.0,PJM,345,,31.73781802501078,1.41276001560607
7333,2006.0,withdrawn,2011.0,Wind,100.0,PJM,115,,59.23735600320335,86.99973305406682
7334,2006.0,withdrawn,2007.0,Gas,15.0,PJM,69,,13.1748085176287,7.096654962114211
7335,2006.0,operational,2012.0,Wind,50.0,PJM,115,,71.65650218690323,
7336,2006.0,withdrawn,2006.0,Other,0.02,PJM,12,,1.4784697837737941,8.377995441384833
7337,2006.0,withdrawn,2016.0,Wind,105.0,PJM,138,,127.80549908622353,113.48076962565966
7338,2006.0,withdrawn,2009.0,Wind,40.0,PJM,0,,36.56748598533851,27.49953797819257
7339,2006.0,withdrawn,2013.0,Other,30.0,PJM,5,,90.87660937596254,89.23386517176944
7340,2006.0,withdrawn,2011.0,Coal,630.0,PJM,0,,59.86159880079673,25.823938889915603
7341,2006.0,operational,2012.0,Coal,534.0,PJM,138,,69.48807983736832,
7342,2006.0,operational,2006.0,Gas,0.3,PJM,0,,3.0,
7343,2006.0,operational,2007.0,Other,3.2,PJM,2,,15.376085751247459,
7344,2006.0,withdrawn,2009.0,Coal,10.0,PJM,5,,32.49348035893961,80.92157949855233
7345,2006.0,operational,2012.0,Nuclear,140.0,PJM,0,,76.78186410398571,
7346,2006.0,withdrawn,2016.0,Nuclear,1640.0,PJM,0,,114.4007063800078,40.9043306844083
7347,2006.0,operational,2011.0,Nuclear,70.0,PJM,345,,64.82268629745991,
7348,2006.0,operational,2012.0,Nuclear,70.0,PJM,345,,77.76751062650158,
7349,2006.0,operational,2011.0,Nuclear,140.0,PJM,345,,63.1799420932668,
7350,2006.0,withdrawn,2011.0,Coal,300.0,PJM,0,,59.795889032629006,17.675927637117805
7351,2006.0,operational,2011.0,Wind,38.0,PJM,115,,58.87595227828087,
7352,2006.0,withdrawn,2009.0,Wind,100.0,PJM,138,,41.59428325016941,3.975440974147313
7353,2006.0,withdrawn,2009.0,Wind,63.0,PJM,0,,42.119961395511204,73.10211708659315
7354,2006.0,withdrawn,2008.0,Wind,180.0,PJM,115,,23.852645844883877,4.435409351321383
7355,2006.0,operational,2014.0,Wind,240.0,PJM,138,,100.30596110803097,
7356,2006.0,withdrawn,2009.0,Wind,100.0,PJM,0,,41.857122322840304,25.42968028090926
7357,2006.0,operational,2008.0,Other,6.4,PJM,64,,22.76843467011643,
7358,2006.0,withdrawn,2009.0,Wind,201.0,PJM,138,,31.803527793178503,68.96240169202653
7359,2006.0,withdrawn,2010.0,Coal,10.0,PJM,138,,41.758557670588715,25.561099817244706
7360,2006.0,withdrawn,2009.0,Wind,100.0,PJM,115,,40.70720137990513,32.52633524302347
7361,2006.0,operational,2010.0,Hydro,16.0,PJM,230,,49.01948705312224,
7362,2006.0,withdrawn,2007.0,Other,20.0,PJM,115,,17.643072753033945,10.612127559087456
7363,2006.0,withdrawn,2024.0,Nuclear,1594.0,PJM,500,,209.61416045504015,117.48906548389084
7364,2006.0,withdrawn,2007.0,Other,2.1,PJM,0,,10.579272675003594,86.90116840181523
7365,2006.0,withdrawn,2007.0,Other,3.5,PJM,0,,10.579272675003594,86.90116840181523
7366,2006.0,withdrawn,2007.0,Other,3.5,PJM,0,,10.579272675003594,86.90116840181523
7367,2006.0,withdrawn,2015.0,Coal,726.0,PJM,345,,110.3267007536089,70.50658124396804
7368,2006.0,operational,2008.0,Other,10.0,PJM,5,,18.464444855130495,
7369,2006.0,operational,2007.0,Other,11.0,PJM,5,,15.24466621491201,
7370,2006.0,operational,2008.0,Other,2.0,PJM,2,,22.209901640690774,
7371,2006.0,withdrawn,2010.0,Wind,60.0,PJM,115,,52.173555925173,40.9043306844083
7372,2006.0,withdrawn,2010.0,Other,30.0,PJM,69,,44.321238629129965,
7373,2006.0,withdrawn,2013.0,Other,600.0,PJM,230,,82.03864555740364,26.743875644263742
7374,2006.0,withdrawn,2008.0,Other,2.0,PJM,12,,28.649458921127742,
7375,2006.0,withdrawn,2016.0,Nuclear,1640.0,PJM,0,,125.01283393909526,7.655187991539868
7376,2006.0,withdrawn,2007.0,Other,5.0,PJM,5,,8.01659171646235,5.81531448284359
7377,2006.0,operational,2010.0,Coal,100.0,PJM,500,,49.0523419372061,
7378,2006.0,withdrawn,2012.0,Gas,100.0,PJM,500,,72.05076079590957,34.070514794964986
7379,2006.0,withdrawn,2007.0,Coal,20.0,PJM,765,,16.9859750713567,2.792665147128278
7380,2006.0,withdrawn,2008.0,Wind,20.0,PJM,5,,29.04371753013409,28.518039384792296
7381,2006.0,withdrawn,2010.0,Gas,455.0,PJM,230,,45.996837717406926,32.0663668658494
7382,2006.0,withdrawn,2012.0,Coal,750.0,PJM,230,,72.05076079590957,7.950881948294626
7383,2006.0,operational,2014.0,Gas,650.0,PJM,230,,96.36337501796751,
7384,2006.0,withdrawn,2018.0,Nuclear,800.0,PJM,0,,148.2083821023019,64.85554118154377
7385,2006.0,withdrawn,2018.0,Nuclear,800.0,PJM,0,,148.2083821023019,64.85554118154377
7386,2006.0,withdrawn,2013.0,Wind,130.0,PJM,138,,88.21536376516971,77.4061069015791
7387,2006.0,withdrawn,2011.0,Coal,817.0,PJM,500,,63.278506745518385,25.232550976406085
7388,2006.0,withdrawn,2009.0,Wind,50.0,PJM,115,,38.76876321895727,34.89188689706154
7389,2006.0,withdrawn,2008.0,Wind,60.0,PJM,69,,27.762377050863467,6.800961005359453
7390,2006.0,operational,2007.0,Other,2.0,PJM,0,,12.616275488203042,
7391,2006.0,withdrawn,2012.0,Coal,300.0,PJM,115,,74.8762808271217,29.17513706646954
7392,2006.0,withdrawn,2009.0,Wind,48.0,PJM,230,,38.9987474075443,35.61469434690651
7393,2006.0,withdrawn,2020.0,Gas,440.0,PJM,230,,163.84730692622026,158.22912174787984
7394,2006.0,withdrawn,2011.0,Coal,350.0,PJM,345,,60.058728105299906,20.665722088749256
7395,2006.0,operational,2007.0,Gas,15.0,PJM,69,,7.030945193946487,
7396,2006.0,operational,2007.0,Gas,9.0,PJM,345,,7.030945193946487,
7397,2006.0,withdrawn,2016.0,Wind,126.0,PJM,138,,122.97583112589581,97.74328014948972
7398,2006.0,withdrawn,2013.0,Gas,645.0,PJM,230,,79.96878786012033,41.95568697509189
7399,2006.0,operational,2008.0,Other,6.4,PJM,0,,15.047536910408837,
7400,2006.0,operational,2008.0,Gas,340.0,PJM,230,,19.94291463890429,
7401,2006.0,operational,2007.0,Gas,20.0,PJM,0,,3.0,
7402,2006.0,withdrawn,2010.0,Wind,14.0,PJM,0,,49.610874966631755,7.1623647302819355
7403,2006.0,withdrawn,2009.0,Wind,90.0,PJM,138,,37.61884227602209,26.941004948766913
7404,2006.0,operational,2007.0,Gas,20.0,PJM,230,,3.0,
7405,2006.0,withdrawn,2011.0,Coal,940.0,PJM,500,,53.45489640444362,20.961416045504013
7406,2006.0,withdrawn,2011.0,Coal,940.0,PJM,500,,56.2475615515719,7.655187991539868
7407,2006.0,withdrawn,2010.0,Coal,52.0,PJM,0,,43.23702745436251,26.908150064683053
7408,2006.0,withdrawn,2011.0,Coal,940.0,PJM,500,,56.21470666748804,8.80510893447504
7409,2006.0,withdrawn,2008.0,Wind,200.0,PJM,138,,25.26540586048995,38.90018275529272
7410,2006.0,withdrawn,2020.0,Wind,500.0,PJM,345,,170.25400932257335,153.8265672806423
7411,2006.0,withdrawn,2010.0,Gas,18.0,PJM,230,,47.04819400809051,41.889977206924165
7412,2006.0,operational,2012.0,Wind,75.0,PJM,115,,64.75697652929219,
7413,2006.0,operational,2015.0,Gas,600.0,PJM,345,,102.21154438489496,
7414,2006.0,withdrawn,2011.0,Other,50.0,PJM,138,,58.87595227828087,74.74486129078626
7415,2006.0,withdrawn,2018.0,Offshore Wind,450.0,PJM,138,,138.7461754861496,68.92954680794267
7416,2006.0,withdrawn,2014.0,Offshore Wind,450.0,PJM,138,,90.7451898396271,26.152487730754224
7417,2006.0,withdrawn,2010.0,Offshore Wind,547.0,PJM,230,,42.74420419310458,9.955029877410214
7418,2006.0,withdrawn,2009.0,Gas,300.0,PJM,230,,32.69060966344278,24.739727715148156
7419,2006.0,operational,2008.0,Wind,1.8,PJM,115,,19.48294626173022,
7420,2006.0,withdrawn,2008.0,Other,6.0,PJM,23,,25.528244933160845,12.386291299616008
7421,2006.0,withdrawn,2009.0,Other,6.0,PJM,69,,27.3024086736894,32.49348035893961
7422,2006.0,withdrawn,2015.0,Wind,20.0,PJM,0,,102.11297973264338,102.57294810981745
7423,2006.0,withdrawn,2011.0,Coal,485.0,PJM,765,,52.074991272921416,41.758557670588715
7424,2006.0,withdrawn,2009.0,Wind,70.0,PJM,115,,28.846588225630917,25.988213310334913
7425,2006.0,withdrawn,2008.0,Wind,9.0,PJM,138,,24.904002135567467,9.88932010924249
7426,2006.0,withdrawn,2020.0,Wind,48.0,PJM,69,,167.82274790036757,132.9637158873899
7427,2006.0,operational,2011.0,Wind,150.0,PJM,138,,55.26191502905604,
7428,2006.0,withdrawn,2009.0,Wind,48.0,PJM,69,,26.3496170352574,9.002238238978213
7429,2006.0,withdrawn,2010.0,Wind,48.0,PJM,69,,48.296679603277276,9.002238238978213
7430,2006.0,withdrawn,2019.0,Wind,200.0,PJM,0,,156.81636173227378,134.54075032341527
7431,2006.0,withdrawn,2019.0,Wind,100.0,PJM,69,,156.81636173227378,153.20232448304893
7432,2006.0,withdrawn,2009.0,Wind,60.0,PJM,69,,35.12187108564858,26.41532680342512
7433,2006.0,withdrawn,2013.0,Wind,100.0,PJM,138,,83.68138976159675,53.947719665701555
7434,2006.0,withdrawn,2014.0,Wind,100.0,PJM,138,,95.67342245220641,53.947719665701555
7435,2006.0,withdrawn,2009.0,Wind,124.0,PJM,230,,35.64754923099037,36.6660506375901
7436,2006.0,operational,2010.0,Other,30.0,PJM,69,,39.52442555288609,
7437,2006.0,withdrawn,2013.0,Gas,55.0,PJM,230,,77.34039713341136,35.41756504240333
7438,2007.0,withdrawn,2008.0,Wind,160.0,PJM,345,,23.918355613051602,36.73176040575782
7439,2007.0,operational,2012.0,Wind,350.0,PJM,345,,62.75282860017659,
7440,2007.0,withdrawn,2010.0,Wind,350.0,PJM,345,,41.69284790242099,27.13813425327009
7441,2007.0,operational,2016.0,Gas,20.0,PJM,138,,112.72510729173084,
7442,2007.0,operational,2011.0,Coal,19.0,PJM,230,,52.63352430234707,
7443,2007.0,withdrawn,2009.0,Wind,200.0,PJM,138,,29.602250559559746,36.53463110125465
7444,2007.0,withdrawn,2010.0,Wind,100.0,PJM,138,,37.45456785560278,36.53463110125465
7445,2007.0,operational,2007.0,Gas,20.0,PJM,138,,3.0,
7446,2007.0,withdrawn,1980.0,Coal,2510.0,PJM,345,,-312.51565740569623,1.149920942935173
7447,2007.0,withdrawn,1980.0,Coal,1940.0,PJM,345,,-312.51565740569623,1.149920942935173
7448,2007.0,withdrawn,1980.0,Coal,251.0,PJM,345,,-312.51565740569623,1.149920942935173
7449,2007.0,withdrawn,1980.0,Coal,210.0,PJM,0,,-312.51565740569623,1.149920942935173
7450,2007.0,operational,2008.0,Coal,18.0,PJM,230,,22.735579786032567,
7451,2007.0,operational,2008.0,Coal,5.0,PJM,138,,22.735579786032567,
7452,2007.0,operational,2008.0,Other,4.8,PJM,0,,21.84849791576829,
7453,2007.0,operational,2009.0,Hydro,6.2,PJM,138,,25.232550976406085,
7454,2007.0,withdrawn,2012.0,Gas,600.0,PJM,500,,63.245651861434524,29.865089632230642
7455,2007.0,withdrawn,2013.0,Wind,300.0,PJM,345,,83.15571161625495,62.29286022300253
7456,2007.0,withdrawn,2012.0,Wind,300.0,PJM,345,,71.16367892564529,87.26257212673771
7457,2007.0,operational,2015.0,Gas,0.0,PJM,230,,99.09033039692807,
7458,2007.0,operational,2010.0,Gas,101.0,PJM,230,,36.43606644900306,
7459,2007.0,operational,2007.0,Coal,5.0,PJM,0,,3.0,
7460,2007.0,operational,2007.0,Coal,5.0,PJM,0,,3.0,
7461,2007.0,operational,2007.0,Coal,5.0,PJM,0,,3.0,
7462,2007.0,operational,2007.0,Coal,5.0,PJM,0,,3.0,
7463,2007.0,operational,2007.0,Coal,5.0,PJM,0,,3.0,
7464,2007.0,operational,2007.0,Coal,10.0,PJM,0,,3.0,
7465,2007.0,withdrawn,2008.0,Wind,75.0,PJM,138,,23.031273742787327,17.248814144027598
7466,2007.0,operational,2010.0,Hydro,24.0,PJM,0,,46.029692601490794,
7467,2007.0,operational,2007.0,Other,0.37,PJM,0,,4.008295858231175,
7468,2007.0,withdrawn,2009.0,Wind,70.0,PJM,115,,28.945152877882503,82.5971785868293
7469,2007.0,withdrawn,2008.0,Other,12.0,PJM,115,,12.977679213125526,3.942586090063451
7470,2007.0,withdrawn,2011.0,Coal,940.0,PJM,0,,52.96207314318569,5.683894946508142
7471,2007.0,withdrawn,2011.0,Coal,940.0,PJM,0,,55.984722478901006,5.683894946508142
7472,2007.0,withdrawn,2010.0,Wind,200.0,PJM,138,,39.951539045976304,66.92539887882708
7473,2007.0,operational,2011.0,Coal,20.0,PJM,765,,57.00322388550073,
7474,2007.0,withdrawn,2008.0,Other,14.0,PJM,5,,16.95312018727284,12.87911456087394
7475,2007.0,withdrawn,2008.0,Other,1.0,PJM,13,,16.82170065093739,
7476,2007.0,withdrawn,2008.0,Other,4.0,PJM,13,,16.82170065093739,
7477,2007.0,operational,2007.0,Gas,5.0,PJM,230,,10.546417790919731,
7478,2007.0,withdrawn,2010.0,Gas,633.0,PJM,230,,40.54292695948582,8.575124745888006
7479,2007.0,operational,2010.0,Hydro,16.0,PJM,230,,41.4300088297501,
7480,2007.0,operational,2009.0,Wind,202.0,PJM,345,,33.11772315653299,
7481,2007.0,withdrawn,,,0.0,PJM,0,,,71.72221195507095
7482,2007.0,withdrawn,,,0.0,PJM,0,,,71.72221195507095
7483,2007.0,withdrawn,,,0.0,PJM,0,,,71.72221195507095
7484,2007.0,withdrawn,,,0.0,PJM,0,,,71.72221195507095
7485,2007.0,operational,2012.0,Coal,80.0,PJM,138,,55.721883406230106,
7486,2007.0,operational,2011.0,Gas,580.0,PJM,138,,50.72794102548307,
7487,2007.0,operational,2009.0,Gas,170.0,PJM,230,,20.008624407072013,
7488,2007.0,operational,2011.0,Gas,57.0,PJM,115,,44.156964208710654,
7489,2007.0,withdrawn,2011.0,Gas,1200.0,PJM,0,,46.029692601490794,7.096654962114211
7490,2007.0,withdrawn,2015.0,Gas,520.0,PJM,230,,94.0306782480133,71.52508265056777
7491,2007.0,operational,2010.0,Nuclear,20.0,PJM,500,,33.57769153370706,
7492,2007.0,operational,2010.0,Nuclear,20.0,PJM,500,,33.05201338836527,
7493,2007.0,withdrawn,2009.0,Wind,70.0,PJM,115,,22.965563974619602,27.729522166779606
7494,2007.0,operational,2010.0,Nuclear,65.0,PJM,500,,33.05201338836527,
7495,2007.0,operational,2011.0,Nuclear,15.0,PJM,500,,46.029692601490794,
7496,2007.0,operational,2010.0,Nuclear,65.0,PJM,500,,33.57769153370706,
7497,2007.0,operational,2011.0,Nuclear,15.0,PJM,230,,46.029692601490794,
7498,2007.0,operational,2012.0,Nuclear,75.0,PJM,230,,58.44883878519066,
7499,2007.0,operational,2011.0,Nuclear,75.0,PJM,500,,47.01533912400665,
7500,2007.0,withdrawn,2011.0,Gas,912.0,PJM,230,,46.029692601490794,18.85870346413684
7501,2007.0,withdrawn,2008.0,Wind,150.0,PJM,138,,14.061890387892975,1.5770344360253803
7502,2007.0,withdrawn,2008.0,Wind,150.0,PJM,138,,14.061890387892975,1.5770344360253803
7503,2007.0,withdrawn,2014.0,Coal,1300.0,PJM,345,,81.6443869483973,11.959177806525801
7504,2007.0,operational,2012.0,Gas,63.0,PJM,69,,56.60896527649438,
7505,2007.0,withdrawn,2010.0,Gas,478.0,PJM,230,,34.037659910881125,11.926322922441939
7506,2007.0,withdrawn,2012.0,Hydro,50.0,PJM,138,,55.031930840469,22.078482104355327
7507,2007.0,withdrawn,2010.0,Hydro,45.0,PJM,138,,37.06030924659644,19.877204870736566
7508,2007.0,operational,2008.0,Gas,19.0,PJM,345,,21.454239306761945,
7509,2007.0,active,2023.0,Wind,70.0,PJM,0,,194.43520400829587,
7510,2007.0,withdrawn,2017.0,Gas,225.0,PJM,230,,129.44824329041663,81.02014415080392
7511,2007.0,withdrawn,2011.0,Gas,1250.0,PJM,230,,57.430337378590934,11.13780570442925
7512,2007.0,withdrawn,2009.0,Wind,28.0,PJM,69,,30.45647754574016,7.4580586870366945
7513,2007.0,withdrawn,2013.0,Wind,50.0,PJM,69,,73.43066592743178,49.775149387051066
7514,2007.0,withdrawn,2011.0,Gas,550.0,PJM,500,,50.136553111973555,7.556623339288281
7515,2007.0,withdrawn,2011.0,Gas,550.0,PJM,230,,50.136553111973555,29.437976139140435
7516,2007.0,operational,2008.0,Gas,114.0,PJM,230,,13.141953633544837,
7517,2007.0,withdrawn,2009.0,Wind,75.0,PJM,138,,20.797141625084706,13.66763177888663
7518,2007.0,operational,2010.0,Wind,0.0,PJM,0,,38.243085073615475,
7519,2007.0,operational,2010.0,Wind,0.0,PJM,0,,38.243085073615475,
7520,2007.0,withdrawn,2007.0,Gas,900.0,PJM,0,,8.246575905049385,10.020739645577939
7521,2007.0,operational,2011.0,Other,6.8,PJM,23,,53.09349267952114,
7522,2007.0,operational,2007.0,Other,4.0,PJM,0,,8.049446600546213,
7523,2007.0,withdrawn,2009.0,Wind,450.0,PJM,345,,31.24499476375285,11.236370356680835
7524,2007.0,operational,2015.0,Gas,130.0,PJM,0,,96.19910059754821,
7525,2007.0,withdrawn,2010.0,Gas,120.0,PJM,0,,35.943243187745125,25.988213310334913
7526,2007.0,operational,2007.0,Gas,20.0,PJM,345,,3.0,
7527,2007.0,operational,2008.0,Coal,20.0,PJM,345,,12.846259676790078,
7528,2007.0,operational,2015.0,Wind,175.0,PJM,138,,98.69607178792172,
7529,2007.0,operational,2016.0,Wind,175.0,PJM,138,,114.1378673073369,
7530,2007.0,operational,2009.0,Coal,8.0,PJM,138,,22.834144438284152,
7531,2007.0,operational,2009.0,Other,11.0,PJM,0,,20.43573790016222,
7532,2007.0,withdrawn,2012.0,Other,13.0,PJM,69,,67.74677098092363,57.266062958171624
7533,2007.0,withdrawn,2013.0,Wind,18.0,PJM,0,,71.55793753465163,79.83736832378489
7534,2007.0,operational,2007.0,Other,17.0,PJM,0,,5.946734019179039,
7535,2007.0,withdrawn,2009.0,Wind,110.0,PJM,0,,30.48933242982402,17.380233680363048
7536,2007.0,withdrawn,2009.0,Wind,100.0,PJM,0,,31.474978952339885,57.824595987597284
7537,2007.0,withdrawn,2009.0,Wind,200.0,PJM,0,,31.474978952339885,23.918355613051602
7538,2007.0,withdrawn,2013.0,Wind,90.0,PJM,115,,77.27468736524364,39.984393930060165
7539,2007.0,operational,2007.0,Other,18.0,PJM,230,,3.0,
7540,2007.0,withdrawn,2009.0,Wind,99.0,PJM,69,,24.115484917554774,34.300498983552025
7541,2007.0,withdrawn,2012.0,Gas,50.0,PJM,500,,59.1059364668679,25.1339863241545
7542,2007.0,withdrawn,2008.0,Wind,20.0,PJM,345,,15.146101562660425,14.58756853323477
7543,2007.0,withdrawn,2009.0,Wind,130.0,PJM,138,,30.883591038830367,24.67401794698043
7544,2007.0,operational,2011.0,Gas,585.0,PJM,345,,54.44054292695949,
7545,2007.0,withdrawn,2011.0,Coal,535.0,PJM,138,,42.80991396127231,10.67783732725518
7546,2007.0,operational,2008.0,Other,1.9,PJM,12,,16.197457853344012,
7547,2007.0,withdrawn,2008.0,Gas,63.0,PJM,26,,11.170660588513112,58.38312901702294
7548,2007.0,operational,2011.0,Gas,20.0,PJM,230,,51.483603359411894,
7549,2007.0,withdrawn,2016.0,Wind,500.0,PJM,345,,113.9735928869176,85.291279081706
7550,2007.0,operational,2007.0,Gas,13.0,PJM,69,,3.0226493357153124,
7551,2007.0,withdrawn,2011.0,Other,18.0,PJM,115,,41.889977206924165,70.83513008480666
7552,2007.0,withdrawn,2010.0,Wind,85.0,PJM,0,,41.4300088297501,17.41308856444691
7553,2007.0,withdrawn,2009.0,Other,96.0,PJM,115,,20.40288301607836,13.306228053964148
7554,2007.0,withdrawn,2008.0,Gas,101.0,PJM,0,,10.21786895008111,
7555,2007.0,operational,2015.0,Hydro,36.0,PJM,138,,99.64886342635373,
7556,2007.0,operational,2017.0,Wind,120.0,PJM,138,,121.56307111028974,
7557,2007.0,withdrawn,2016.0,Wind,240.0,PJM,345,,113.08651101665332,100.27310622394711
7558,2007.0,withdrawn,2013.0,Wind,200.0,PJM,0,,77.07755806074047,77.3075422493275
7559,2007.0,operational,2011.0,Coal,38.0,PJM,500,,46.029692601490794,
7560,2007.0,withdrawn,2012.0,Coal,29.0,PJM,500,,58.05458017618432,59.40163042362266
7561,2007.0,operational,2013.0,Coal,38.0,PJM,500,,70.2108872872133,
7562,2007.0,withdrawn,2011.0,Coal,16.0,PJM,230,,51.05648986632169,16.164602969260148
7563,2007.0,withdrawn,2012.0,Coal,19.0,PJM,230,,56.05043224706873,16.164602969260148
7564,2007.0,operational,2010.0,Coal,27.0,PJM,230,,40.050103698227886,
7565,2007.0,operational,2011.0,Coal,20.0,PJM,230,,46.029692601490794,
7566,2007.0,withdrawn,2010.0,Gas,22.0,PJM,230,,32.88773896794596,
7567,2007.0,operational,2010.0,Gas,19.0,PJM,230,,33.18343292470071,
7568,2007.0,operational,2010.0,Gas,19.0,PJM,230,,33.18343292470071,
7569,2007.0,operational,2010.0,Gas,19.0,PJM,230,,33.18343292470071,
7570,2007.0,operational,2010.0,Gas,19.0,PJM,230,,33.18343292470071,
7571,2007.0,operational,2008.0,Gas,20.0,PJM,230,,10.0535945296618,
7572,2007.0,operational,2008.0,Gas,20.0,PJM,230,,10.0535945296618,
7573,2007.0,operational,2008.0,Gas,20.0,PJM,230,,10.0535945296618,
7574,2007.0,operational,2008.0,Gas,20.0,PJM,230,,10.0535945296618,
7575,2007.0,operational,2008.0,Gas,20.0,PJM,230,,10.0535945296618,
7576,2007.0,operational,2008.0,Gas,20.0,PJM,230,,10.0535945296618,
7577,2007.0,operational,2008.0,Gas,20.0,PJM,230,,10.0535945296618,
7578,2007.0,operational,2008.0,Gas,15.0,PJM,230,,10.0535945296618,
7579,2007.0,operational,2008.0,Gas,15.0,PJM,230,,10.0535945296618,
7580,2007.0,operational,2008.0,Gas,15.0,PJM,230,,10.0535945296618,
7581,2007.0,operational,2008.0,Gas,15.0,PJM,230,,10.0535945296618,
7582,2007.0,withdrawn,2013.0,Gas,20.0,PJM,230,,70.04661286679398,59.40163042362266
7583,2007.0,withdrawn,2013.0,Gas,20.0,PJM,230,,70.04661286679398,59.40163042362266
7584,2007.0,withdrawn,2013.0,Other,20.0,PJM,230,,69.02811146019425,20.1071890593236
7585,2007.0,withdrawn,2014.0,Other,20.0,PJM,230,,80.92157949855233,59.303065771371074
7586,2007.0,operational,2008.0,Other,3.0,PJM,5,,9.560771268403869,
7587,2007.0,withdrawn,2009.0,Wind,200.0,PJM,230,,22.60416024969712,11.104950820345387
7588,2007.0,withdrawn,2008.0,Other,6.4,PJM,69,,11.663483849771042,6.27528286001766
7589,2007.0,operational,2008.0,Coal,10.0,PJM,69,,9.659335920655455,
7590,2007.0,operational,2008.0,Coal,10.0,PJM,69,,9.659335920655455,
7591,2007.0,operational,2008.0,Other,20.0,PJM,115,,4.533974003572968,
7592,2007.0,withdrawn,2012.0,Wind,350.0,PJM,0,,61.372923468654385,61.0115197437319
7593,2007.0,withdrawn,2008.0,Wind,140.0,PJM,0,,13.339082938048008,29.17513706646954
7594,2007.0,operational,2015.0,Gas,625.0,PJM,230,,91.23801310088503,
7595,2007.0,operational,2010.0,Other,9.2,PJM,69,,25.889648658083328,
7596,2007.0,operational,2010.0,Coal,20.0,PJM,500,,32.65775477935892,
7597,2007.0,operational,2010.0,Other,5.0,PJM,69,,33.18343292470071,
7598,2007.0,operational,2010.0,Coal,20.0,PJM,500,,32.65775477935892,
7599,2007.0,operational,2009.0,Other,6.4,PJM,69,,17.544508100782355,
