,q_year,q_status,cod_year,type_clean,mw1,region
2200,2010.0,withdrawn,2012.0,Geothermal,95.0,CAISO
2201,2010.0,active,2014.0,Solar+Battery,0.0,CAISO
2202,2010.0,withdrawn,2015.0,Solar,500.0,CAISO
2203,2010.0,withdrawn,2014.0,Solar,50.0,CAISO
2204,2010.0,withdrawn,2014.0,Solar,170.0,CAISO
2205,2010.0,withdrawn,2014.0,Solar,300.0,CAISO
2206,2010.0,operational,2019.0,Solar,100.0,CAISO
2207,2010.0,withdrawn,2011.0,Geothermal,5.6,CAISO
2208,2010.0,withdrawn,2015.0,Solar,1000.0,CAISO
2209,2010.0,operational,2014.0,Solar,45.0,CAISO
2210,2010.0,withdrawn,2013.0,Solar+Wind,66.0,CAISO
2211,2010.0,withdrawn,2014.0,Solar,200.0,CAISO
2212,2010.0,withdrawn,2012.0,Wind,16.0,CAISO
2213,2010.0,withdrawn,2013.0,Solar,238.0,CAISO
2214,2010.0,withdrawn,2016.0,Geothermal,364.0,CAISO
2215,2010.0,withdrawn,2013.0,Solar,200.0,CAISO
2216,2010.0,withdrawn,2013.0,Solar,242.0,CAISO
2217,2010.0,withdrawn,2012.0,Wind,300.0,CAISO
2218,2010.0,withdrawn,2013.0,Wind,540.0,CAISO
2219,2010.0,withdrawn,2014.0,Solar,150.0,CAISO
2220,2010.0,withdrawn,2014.0,Solar,200.0,CAISO
2221,2010.0,withdrawn,2014.0,Solar,220.0,CAISO
2222,2010.0,operational,2015.0,Other,27.0,CAISO
2223,2010.0,withdrawn,2015.0,Solar,600.0,CAISO
2224,2010.0,withdrawn,2014.0,Solar,200.0,CAISO
2225,2010.0,withdrawn,2017.0,Solar,1.0,CAISO
2226,2010.0,withdrawn,2017.0,Solar,289.0,CAISO
2227,2010.0,withdrawn,2017.0,Solar+Gas,240.0,CAISO
2228,2010.0,withdrawn,2017.0,Solar+Gas,240.0,CAISO
2229,2010.0,withdrawn,2017.0,Solar+Gas,120.0,CAISO
2230,2010.0,withdrawn,2014.0,Solar,20.0,CAISO
2231,2010.0,withdrawn,2014.0,Solar,480.0,CAISO
2232,2010.0,withdrawn,2014.0,Solar,80.0,CAISO
2233,2010.0,operational,2019.0,Solar,153.0,CAISO
2234,2010.0,withdrawn,2013.0,Solar,320.0,CAISO
2235,2010.0,operational,2014.0,Solar,165.0,CAISO
2236,2010.0,withdrawn,2014.0,Solar,500.0,CAISO
2237,2010.0,withdrawn,2013.0,Solar,250.0,CAISO
2238,2010.0,operational,2021.0,Solar+Battery,100.0,CAISO
2239,2010.0,operational,2014.0,Solar+Battery,200.0,CAISO
2240,2010.0,withdrawn,2013.0,Solar,80.0,CAISO
2241,2010.0,withdrawn,2013.0,Solar,150.0,CAISO
2242,2010.0,operational,2017.0,Solar,20.0,CAISO
2243,2010.0,withdrawn,2012.0,Solar,20.0,CAISO
2244,2010.0,withdrawn,2013.0,Solar,14.0,CAISO
2245,2010.0,withdrawn,2013.0,Solar,20.0,CAISO
2246,2010.0,operational,2014.0,Solar,20.0,CAISO
2247,2010.0,withdrawn,2012.0,Solar,20.0,CAISO
2248,2010.0,withdrawn,2012.0,Solar,20.0,CAISO
2249,2010.0,operational,2014.0,Solar,20.0,CAISO
2250,2010.0,withdrawn,2013.0,Solar,20.0,CAISO
2251,2010.0,operational,2015.0,Solar,20.0,CAISO
2252,2010.0,withdrawn,2012.0,Solar,20.0,CAISO
2253,2010.0,withdrawn,2012.0,Solar,20.0,CAISO
2254,2010.0,withdrawn,2012.0,Solar,20.0,CAISO
2255,2010.0,withdrawn,2012.0,Solar,20.0,CAISO
2256,2010.0,operational,2015.0,Solar,20.0,CAISO
2257,2010.0,withdrawn,2013.0,Solar,20.0,CAISO
2258,2010.0,withdrawn,2012.0,Solar,20.0,CAISO
2259,2010.0,withdrawn,2013.0,Solar,20.0,CAISO
2260,2010.0,withdrawn,2011.0,Solar,20.0,CAISO
2261,2010.0,active,2012.0,Solar+Battery,12.0,CAISO
2262,2010.0,withdrawn,2013.0,Solar,20.0,CAISO
2263,2010.0,withdrawn,2013.0,Solar,20.0,CAISO
2264,2010.0,withdrawn,2012.0,Solar,20.0,CAISO
2265,2010.0,operational,2016.0,Solar,10.0,CAISO
2266,2010.0,withdrawn,2013.0,Solar,20.0,CAISO
2267,2010.0,withdrawn,2013.0,Solar,20.0,CAISO
2268,2006.0,withdrawn,2008.0,Wind,33.0,CAISO
2269,2006.0,withdrawn,2008.0,Wind,34.0,CAISO
2270,2006.0,operational,2008.0,Hydro,,ISO-NE
2272,2007.0,operational,2012.0,Wind,51.0,ISO-NE
2273,2007.0,withdrawn,2008.0,Other,6.3,ISO-NE
2274,2008.0,withdrawn,2011.0,Gas,175.0,ISO-NE
2275,2006.0,withdrawn,2010.0,Gas,0.0,ISO-NE
2276,2006.0,withdrawn,2010.0,Gas,175.0,ISO-NE
2277,2008.0,operational,2011.0,Wind,0.0,ISO-NE
2278,2008.0,operational,2011.0,Wind,0.0,ISO-NE
2279,2008.0,operational,2010.0,Wind,2.2,ISO-NE
2280,2008.0,operational,2010.0,Wind,24.0,ISO-NE
2281,2007.0,operational,2011.0,Wind,27.0,ISO-NE
2291,2008.0,withdrawn,2012.0,Gas,188.0,ISO-NE
2292,2008.0,withdrawn,2011.0,Gas,77.0,ISO-NE
2293,2006.0,withdrawn,2011.0,Gas,190.0,ISO-NE
2295,2001.0,operational,2003.0,Hydro,,ISO-NE
2297,2015.0,operational,2018.0,Solar,20.0,ISO-NE
2298,2015.0,withdrawn,2016.0,Solar,20.0,ISO-NE
2299,2016.0,withdrawn,2017.0,Solar,20.0,ISO-NE
2300,2016.0,withdrawn,2018.0,Solar,98.0,ISO-NE
2302,2006.0,withdrawn,2019.0,Gas,332.0,ISO-NE
2303,2006.0,withdrawn,2010.0,Gas,,ISO-NE
2304,2015.0,withdrawn,2016.0,Solar,20.0,ISO-NE
2305,2015.0,withdrawn,2016.0,Solar,20.0,ISO-NE
2306,2015.0,withdrawn,2016.0,Solar,20.0,ISO-NE
2307,2010.0,operational,2016.0,Gas,7.5,ISO-NE
2308,2007.0,withdrawn,2015.0,Gas,353.0,ISO-NE
2309,2007.0,withdrawn,2012.0,Wind,35.0,ISO-NE
2310,2008.0,withdrawn,2020.0,Other,37.0,ISO-NE
2311,2008.0,withdrawn,2014.0,Other,50.0,ISO-NE
2312,2005.0,withdrawn,2009.0,Gas,,ISO-NE
2313,2008.0,withdrawn,2010.0,Wind,50.0,ISO-NE
2314,2006.0,operational,2009.0,Gas,108.0,ISO-NE
2315,2015.0,operational,2015.0,Gas,0.0,ISO-NE
2316,2010.0,operational,2012.0,Gas,66.0,ISO-NE
2317,2008.0,withdrawn,2012.0,Gas,27.0,ISO-NE
2318,2015.0,withdrawn,2016.0,Solar,20.0,ISO-NE
2319,2007.0,withdrawn,2014.0,Gas,285.0,ISO-NE
2320,2006.0,withdrawn,2010.0,Wind,60.0,ISO-NE
2322,2015.0,withdrawn,2016.0,Solar,20.0,ISO-NE
2323,2015.0,operational,2017.0,Gas,17.0,ISO-NE
2324,2015.0,operational,2017.0,Gas,17.0,ISO-NE
2325,2014.0,withdrawn,2019.0,Gas,388.0,ISO-NE
2326,2015.0,withdrawn,2019.0,Gas,431.0,ISO-NE
2327,2014.0,withdrawn,2019.0,Gas,22.0,ISO-NE
2328,2008.0,operational,2015.0,Wind,33.0,ISO-NE
2329,2014.0,operational,2016.0,Wind,0.0,ISO-NE
2330,2014.0,operational,2014.0,Gas,0.0,ISO-NE
2331,2015.0,operational,2020.0,Solar,20.0,ISO-NE
2334,2007.0,withdrawn,2011.0,Other,1.6,ISO-NE
2336,2009.0,operational,2017.0,Wind,19.0,ISO-NE
2339,2006.0,withdrawn,2008.0,Gas,,ISO-NE
2347,2007.0,operational,2009.0,Other,17.0,ISO-NE
2350,2016.0,operational,2016.0,Other,3.4,ISO-NE
2352,2009.0,withdrawn,2015.0,Gas,898.0,ISO-NE
2353,2014.0,withdrawn,2018.0,Gas,0.0,ISO-NE
2354,2015.0,operational,2018.0,Gas,1.4,ISO-NE
2355,2008.0,withdrawn,2010.0,Gas,27.0,ISO-NE
2356,2007.0,withdrawn,2011.0,Gas,,ISO-NE
2357,2007.0,withdrawn,2014.0,Gas,0.0,ISO-NE
2358,2006.0,withdrawn,2012.0,Gas,320.0,ISO-NE
2359,2007.0,withdrawn,2013.0,Gas,904.0,ISO-NE
2360,2006.0,withdrawn,2013.0,Gas,563.0,ISO-NE
2361,2009.0,operational,2009.0,Nuclear,0.0,ISO-NE
2362,2008.0,operational,2012.0,Nuclear,13.0,ISO-NE
2363,2006.0,withdrawn,2015.0,Gas,280.0,ISO-NE
2364,2016.0,operational,2018.0,Gas,0.0,ISO-NE
2365,2015.0,operational,2018.0,Gas,50.0,ISO-NE
2371,2013.0,withdrawn,2016.0,Wind,74.0,ISO-NE
2373,2007.0,withdrawn,2013.0,Gas,159.0,ISO-NE
2374,2015.0,withdrawn,2017.0,Gas,0.0,ISO-NE
2375,2007.0,withdrawn,2010.0,Gas,159.0,ISO-NE
2376,2015.0,withdrawn,2020.0,Gas,1020.0,ISO-NE
2379,2003.0,withdrawn,2004.0,Wind,12.0,ISO-NE
2380,2014.0,operational,2014.0,Gas,1.7,ISO-NE
2383,2014.0,withdrawn,2018.0,Wind,104.0,ISO-NE
2389,2011.0,operational,2012.0,Hydro,0.0,ISO-NE
2390,2007.0,withdrawn,2012.0,Hydro,43.0,ISO-NE
2391,2007.0,withdrawn,2013.0,Hydro,43.0,ISO-NE
2393,2014.0,withdrawn,2019.0,Gas,-21.0,ISO-NE
2395,2005.0,withdrawn,2007.0,Wind,,ISO-NE
2396,2003.0,operational,2004.0,Hydro,,ISO-NE
2397,2000.0,withdrawn,2002.0,,,ISO-NE
2398,2011.0,operational,2016.0,Wind,40.0,ISO-NE
2402,2008.0,operational,2013.0,Wind,128.0,ISO-NE
2403,2012.0,withdrawn,2014.0,Wind,20.0,ISO-NE
2404,2012.0,withdrawn,2019.0,Wind,90.0,ISO-NE
2405,2013.0,withdrawn,2016.0,Wind,0.0,ISO-NE
2406,2010.0,withdrawn,2016.0,Wind,48.0,ISO-NE
2407,2009.0,operational,2011.0,Wind,3.9,ISO-NE
2408,2008.0,operational,2015.0,Wind,136.0,ISO-NE
2409,2006.0,operational,2009.0,Wind,60.0,ISO-NE
2410,2006.0,operational,2011.0,Wind,28.0,ISO-NE
2411,2009.0,operational,2010.0,Gas,9.5,ISO-NE
2412,2012.0,operational,2016.0,Wind,0.075,ISO-NE
2413,2010.0,operational,2016.0,Wind,9.0,ISO-NE
2414,2009.0,operational,2012.0,Wind,34.0,ISO-NE
2415,2009.0,operational,2013.0,Wind,47.0,ISO-NE
2416,2012.0,operational,2016.0,Wind,51.0,ISO-NE
2417,2011.0,operational,2012.0,Hydro,0.6,ISO-NE
2418,2011.0,operational,2011.0,Hydro,0.18,ISO-NE
2419,2011.0,operational,2011.0,Hydro,2.5,ISO-NE
2420,2011.0,operational,2012.0,Hydro,3.9,ISO-NE
2421,2008.0,withdrawn,2014.0,Gas,35.0,ISO-NE
2422,2011.0,operational,2012.0,Hydro,2.3,ISO-NE
2423,2010.0,withdrawn,2015.0,Wind,92.0,ISO-NE
2424,2009.0,withdrawn,2012.0,Wind,0.0,ISO-NE
2425,2009.0,operational,2009.0,Hydro,0.0,ISO-NE
2426,2009.0,operational,2009.0,Other,0.0,ISO-NE
2427,2007.0,withdrawn,2007.0,Gas,,ISO-NE
2428,2006.0,operational,2006.0,Other,,ISO-NE
2429,2005.0,operational,2005.0,Other,,ISO-NE
2430,2002.0,withdrawn,2005.0,,,ISO-NE
2432,2005.0,operational,2009.0,Wind,65.0,ISO-NE
2433,2005.0,operational,2010.0,Wind,66.0,ISO-NE
2434,2005.0,withdrawn,2010.0,Wind,,ISO-NE
2437,2005.0,withdrawn,2015.0,Other,55.0,ISO-NE
2438,2015.0,withdrawn,2019.0,Gas,0.0,ISO-NE
2439,2015.0,withdrawn,2019.0,Gas,227.0,ISO-NE
2441,2008.0,withdrawn,2013.0,Wind,450.0,ISO-NE
2443,2008.0,operational,2011.0,Coal,6.0,ISO-NE
2444,2007.0,operational,2011.0,Coal,30.0,ISO-NE
2447,2006.0,operational,2006.0,Coal,,ISO-NE
2449,2013.0,operational,2020.0,Wind,73.0,ISO-NE
2450,2003.0,withdrawn,2008.0,Gas,,ISO-NE
2453,2016.0,withdrawn,2018.0,Other,75.0,ISO-NE
2455,2013.0,withdrawn,2017.0,Offshore Wind,12.0,ISO-NE
2456,2003.0,withdrawn,2004.0,,,ISO-NE
2458,2015.0,withdrawn,2018.0,Gas,110.0,ISO-NE
2459,2011.0,operational,2018.0,Gas,745.0,ISO-NE
2460,2015.0,operational,2018.0,Gas,56.0,ISO-NE
2461,2012.0,operational,2013.0,Hydro,0.31,ISO-NE
2462,2006.0,withdrawn,2010.0,Gas,39.0,ISO-NE
2463,2006.0,withdrawn,2009.0,Wind,,ISO-NE
2464,2008.0,withdrawn,2011.0,Other,269.0,ISO-NE
2465,2006.0,withdrawn,2013.0,Other,26.0,ISO-NE
2466,2007.0,withdrawn,2014.0,Gas,38.0,ISO-NE
2467,2007.0,withdrawn,2014.0,Gas,452.0,ISO-NE
2468,2012.0,withdrawn,2013.0,Solar,5.0,ISO-NE
2469,2008.0,operational,2010.0,Gas,13.0,ISO-NE
2470,2004.0,operational,2005.0,Other,,ISO-NE
2471,2007.0,withdrawn,2010.0,Gas,,ISO-NE
2472,2008.0,withdrawn,2013.0,Gas,695.0,ISO-NE
2474,2008.0,operational,2009.0,Gas,45.0,ISO-NE
2475,2007.0,withdrawn,2013.0,Gas,161.0,ISO-NE
2476,2007.0,withdrawn,2013.0,Gas,250.0,ISO-NE
2477,2007.0,withdrawn,2010.0,Gas,,ISO-NE
2478,2011.0,operational,2012.0,Hydro,0.0,ISO-NE
2479,2010.0,operational,2010.0,Gas,7.5,ISO-NE
2480,2007.0,operational,2009.0,Gas,96.0,ISO-NE
2481,2007.0,withdrawn,2010.0,Gas,,ISO-NE
2482,2006.0,withdrawn,2007.0,Gas,,ISO-NE
2483,2006.0,withdrawn,2009.0,Gas,16.0,ISO-NE
2484,2006.0,operational,2006.0,Other,,ISO-NE
2485,2004.0,withdrawn,2004.0,,,ISO-NE
2486,2004.0,operational,2005.0,Gas,,ISO-NE
2487,2006.0,withdrawn,2010.0,Gas,39.0,ISO-NE
2488,2006.0,operational,2010.0,Gas,,ISO-NE
2489,2006.0,operational,2011.0,Gas,108.0,ISO-NE
2490,2006.0,withdrawn,2011.0,Gas,82.0,ISO-NE
2491,2006.0,operational,2011.0,Gas,215.0,ISO-NE
2492,2009.0,withdrawn,2011.0,Nuclear,29.0,ISO-NE
2493,2006.0,operational,2008.0,Nuclear,70.0,ISO-NE
2494,2006.0,operational,2007.0,Gas,,ISO-NE
2495,2006.0,operational,2013.0,Gas,,ISO-NE
2496,2007.0,operational,2008.0,Gas,,ISO-NE
2497,2007.0,operational,2008.0,Gas,,ISO-NE
2498,2007.0,operational,2009.0,Gas,4.0,ISO-NE
2499,2006.0,operational,2008.0,Gas,,ISO-NE
2500,2006.0,withdrawn,2011.0,Other,78.0,ISO-NE
2501,2006.0,withdrawn,2011.0,Hydro,6.5,ISO-NE
2502,2006.0,withdrawn,2010.0,Gas,39.0,ISO-NE
2503,2011.0,operational,2012.0,Gas,0.0,ISO-NE
2504,2009.0,operational,2010.0,Gas,0.0,ISO-NE
2505,2008.0,operational,2011.0,Gas,5.0,ISO-NE
2506,2007.0,withdrawn,2009.0,Gas,,ISO-NE
2507,2007.0,withdrawn,2013.0,Gas,244.0,ISO-NE
2508,2006.0,operational,2013.0,Other,38.0,ISO-NE
2509,2014.0,operational,2018.0,Gas,100.0,ISO-NE
2510,2012.0,operational,2013.0,Gas,14.0,ISO-NE
2511,2010.0,operational,2012.0,Other,25.0,ISO-NE
2512,2010.0,withdrawn,2012.0,Other,18.0,ISO-NE
2513,2013.0,withdrawn,2016.0,Wind,33.0,ISO-NE
2514,2008.0,withdrawn,2010.0,Wind,20.0,ISO-NE
2516,2005.0,operational,2011.0,Hydro,0.0,ISO-NE
2517,2008.0,operational,2012.0,Wind,85.0,ISO-NE
2518,2009.0,operational,2010.0,Hydro,1.3,ISO-NE
2519,2007.0,withdrawn,2013.0,Wind,50.0,ISO-NE
2520,2011.0,withdrawn,2014.0,Wind,80.0,ISO-NE
2523,2012.0,withdrawn,2016.0,Wind,84.0,ISO-NE
2524,2012.0,operational,2013.0,Gas,9.5,ISO-NE
2525,2011.0,operational,2016.0,Hydro,2.5,ISO-NE
2526,2011.0,operational,2015.0,Hydro,0.0,ISO-NE
2527,2011.0,operational,2016.0,Hydro,4.3,ISO-NE
2528,2008.0,withdrawn,2013.0,Wind,117.0,ISO-NE
2534,2011.0,withdrawn,2017.0,Wind,12.0,ISO-NE
2539,2011.0,operational,2013.0,Hydro,1.1,ISO-NE
2540,2011.0,operational,2013.0,Hydro,1.1,ISO-NE
2541,2012.0,operational,2015.0,Hydro,1.6,ISO-NE
2542,2012.0,operational,2013.0,Hydro,0.0,ISO-NE
2543,2012.0,operational,2015.0,Hydro,0.0,ISO-NE
2561,2014.0,withdrawn,2017.0,Offshore Wind,10.0,ISO-NE
2569,2010.0,operational,2016.0,Wind,185.0,ISO-NE
2570,2010.0,operational,2011.0,Hydro,4.4,ISO-NE
2571,2009.0,operational,2012.0,Hydro,0.98,ISO-NE
2572,2009.0,operational,2011.0,Hydro,0.57,ISO-NE
2573,2009.0,withdrawn,2009.0,Hydro,0.98,ISO-NE
2581,2015.0,withdrawn,2019.0,Wind,113.0,ISO-NE
2583,2015.0,withdrawn,2019.0,Solar,152.0,ISO-NE
2589,2015.0,withdrawn,2019.0,Wind+Battery,52.0,ISO-NE
2590,2015.0,withdrawn,2019.0,Wind,216.0,ISO-NE
2591,2015.0,withdrawn,2019.0,Wind,245.0,ISO-NE
2595,2015.0,withdrawn,2019.0,Wind+Battery,25.0,ISO-NE
2597,2013.0,operational,2015.0,Wind,1.2,ISO-NE
2598,2013.0,operational,2017.0,Wind,3.5,ISO-NE
2599,2012.0,withdrawn,2014.0,Wind,1.2,ISO-NE
2600,2016.0,operational,2017.0,Wind,0.0,ISO-NE
2603,2009.0,withdrawn,2012.0,Other,4.9,ISO-NE
2611,2011.0,withdrawn,2016.0,Wind,198.0,ISO-NE
2613,2008.0,operational,2012.0,Wind,64.0,ISO-NE
2616,2015.0,withdrawn,2019.0,Wind,40.0,ISO-NE
2617,2016.0,operational,2020.0,Solar,0.0,ISO-NE
2618,2015.0,operational,2020.0,Solar,50.0,ISO-NE
2619,2010.0,operational,2012.0,Gas,26.0,ISO-NE
2620,2016.0,withdrawn,2019.0,Hydro,28.0,ISO-NE
2621,2016.0,withdrawn,2020.0,Wind,94.0,ISO-NE
2626,2016.0,withdrawn,2018.0,Solar,78.0,ISO-NE
2627,2015.0,operational,2021.0,Solar,78.0,ISO-NE
2634,2009.0,withdrawn,2010.0,,1.5,ISO-NE
2635,2010.0,operational,2010.0,Wind,2.0,ISO-NE
2636,2010.0,operational,2011.0,Wind,2.0,ISO-NE
2637,2009.0,operational,2010.0,Wind,18.0,ISO-NE
2638,2009.0,operational,2011.0,Wind,18.0,ISO-NE
2639,2015.0,withdrawn,2019.0,Wind,79.0,ISO-NE
2640,2010.0,withdrawn,2016.0,Wind,97.0,ISO-NE
2641,2016.0,withdrawn,2019.0,Wind,0.0,ISO-NE
2642,2016.0,withdrawn,2019.0,Wind,0.0,ISO-NE
2643,2015.0,operational,2016.0,Battery,16.0,ISO-NE
2652,2004.0,operational,2008.0,Other,,ISO-NE
2656,2014.0,operational,2015.0,Gas,27.0,ISO-NE
2657,2010.0,operational,2012.0,Wind,10.0,ISO-NE
2658,2009.0,operational,2010.0,Wind,12.0,ISO-NE
2659,2012.0,withdrawn,2013.0,Solar,2.2,ISO-NE
2660,2010.0,withdrawn,2016.0,Other,33.0,ISO-NE
2661,2009.0,operational,2011.0,Other,30.0,ISO-NE
2662,2008.0,withdrawn,2011.0,Other,30.0,ISO-NE
2663,2010.0,withdrawn,2013.0,Other,33.0,ISO-NE
2664,2005.0,withdrawn,2008.0,Wind,,ISO-NE
2665,2008.0,withdrawn,2011.0,Wind,8.5,ISO-NE
2666,2008.0,withdrawn,2011.0,Wind,34.0,ISO-NE
2667,2003.0,withdrawn,2004.0,,,ISO-NE
2669,2004.0,operational,2010.0,,,ISO-NE
2670,2000.0,withdrawn,2003.0,,,ISO-NE
2674,2006.0,operational,2010.0,Gas,197.0,ISO-NE
2675,2009.0,withdrawn,2013.0,Other,50.0,ISO-NE
2676,2007.0,withdrawn,2010.0,Other,0.0,ISO-NE
2677,2007.0,withdrawn,2010.0,Other,62.0,ISO-NE
2678,2001.0,withdrawn,2002.0,,,ISO-NE
2679,2003.0,withdrawn,2005.0,,,ISO-NE
2680,2000.0,withdrawn,2003.0,,,ISO-NE
2681,2007.0,withdrawn,2010.0,Gas,,ISO-NE
2682,2014.0,withdrawn,2018.0,Gas,104.0,ISO-NE
2686,2014.0,withdrawn,2016.0,Wind,9.6,ISO-NE
2689,2014.0,withdrawn,2017.0,Wind,53.0,ISO-NE
2697,2015.0,withdrawn,2018.0,Gas,30.0,ISO-NE
2699,2003.0,operational,2003.0,Other,,ISO-NE
2707,2015.0,withdrawn,2020.0,Gas,570.0,ISO-NE
2763,2015.0,withdrawn,2018.0,Gas,110.0,ISO-NE
2764,2016.0,withdrawn,2019.0,Gas,102.0,ISO-NE
2818,2015.0,withdrawn,2018.0,Wind,2.9,ISO-NE
2825,2015.0,operational,2015.0,Other,0.0,ISO-NE
2826,2014.0,operational,2019.0,Wind,30.0,ISO-NE
2827,2015.0,withdrawn,2016.0,Wind,17.0,ISO-NE
2831,2015.0,withdrawn,2016.0,Solar,20.0,ISO-NE
2832,2007.0,operational,2007.0,Other,,ISO-NE
2833,2008.0,withdrawn,2014.0,Gas,30.0,ISO-NE
2834,2016.0,operational,2017.0,Hydro,1.6,ISO-NE
2835,2013.0,withdrawn,2015.0,Other,37.0,ISO-NE
2836,2015.0,withdrawn,2016.0,Wind,5.0,ISO-NE
2837,2014.0,withdrawn,2014.0,Hydro,1.3,ISO-NE
2838,2015.0,operational,2015.0,Hydro,3.2,ISO-NE
2841,2005.0,withdrawn,2008.0,Other,,ISO-NE
2842,2004.0,withdrawn,2006.0,,,ISO-NE
2843,2014.0,withdrawn,2018.0,Gas,48.0,ISO-NE
2845,2007.0,operational,2008.0,Other,4.8,ISO-NE
2847,2014.0,withdrawn,2019.0,Gas,0.0,ISO-NE
2848,2010.0,operational,2011.0,Gas,12.0,ISO-NE
2849,2010.0,withdrawn,2011.0,Gas,0.0,ISO-NE
2850,2010.0,operational,2010.0,Gas,0.0,ISO-NE
2852,2012.0,operational,2013.0,Gas,5.0,ISO-NE
2853,2014.0,operational,2018.0,Hydro,0.2,ISO-NE
2866,2013.0,operational,2016.0,Offshore Wind,29.0,ISO-NE
2867,2011.0,operational,2012.0,Coal,0.0,ISO-NE
2868,2011.0,operational,2014.0,Coal,0.0,ISO-NE
2871,2011.0,operational,2016.0,Solar,9.8,ISO-NE
2872,2011.0,withdrawn,2014.0,Solar,4.9,ISO-NE
2873,2011.0,withdrawn,2014.0,Solar,4.9,ISO-NE
2874,2010.0,withdrawn,2012.0,Solar,20.0,ISO-NE
2875,2010.0,withdrawn,2014.0,Wind,28.0,ISO-NE
2876,2010.0,withdrawn,2014.0,Wind,2.5,ISO-NE
2877,2011.0,withdrawn,2012.0,Solar,4.9,ISO-NE
2881,2011.0,operational,2011.0,Hydro,0.0,ISO-NE
2882,2010.0,withdrawn,2015.0,Wind,536.0,ISO-NE
2888,2011.0,withdrawn,2014.0,Wind,80.0,ISO-NE
2899,2014.0,withdrawn,2018.0,Gas,478.0,ISO-NE
2901,2007.0,withdrawn,2015.0,Gas,510.0,ISO-NE
2902,2014.0,withdrawn,2018.0,Wind,0.8,ISO-NE
2903,2014.0,withdrawn,2018.0,Wind,85.0,ISO-NE
2904,2009.0,withdrawn,2013.0,Hydro,0.5,ISO-NE
2905,2009.0,withdrawn,2014.0,Hydro,3.3,ISO-NE
2906,2013.0,withdrawn,2014.0,Hydro,0.1,ISO-NE
2909,2015.0,operational,2016.0,Wind,0.0,ISO-NE
2910,2003.0,operational,2006.0,Nuclear,,ISO-NE
2911,2002.0,operational,2006.0,Nuclear,,ISO-NE
2912,2002.0,operational,2004.0,Nuclear,,ISO-NE
2913,2002.0,operational,2006.0,Nuclear,,ISO-NE
2914,2001.0,operational,2003.0,Nuclear,,ISO-NE
2918,2001.0,operational,2004.0,Hydro,,ISO-NE
2923,2015.0,withdrawn,2020.0,Gas,870.0,ISO-NE
2924,2014.0,operational,2016.0,Hydro,0.0,ISO-NE
2926,2015.0,withdrawn,2020.0,Gas,870.0,ISO-NE
2928,2001.0,withdrawn,2005.0,,,ISO-NE
2931,2006.0,operational,2011.0,Wind,40.0,ISO-NE
2932,2005.0,withdrawn,2007.0,Wind,,ISO-NE
2933,2007.0,operational,2009.0,Gas,74.0,ISO-NE
2934,2005.0,withdrawn,2010.0,Gas,99.0,ISO-NE
2935,2006.0,withdrawn,2011.0,Gas,311.0,ISO-NE
2937,2006.0,withdrawn,2007.0,Other,,ISO-NE
2938,2003.0,operational,2004.0,Other,,ISO-NE
2939,2003.0,operational,2005.0,Other,,ISO-NE
2943,2006.0,withdrawn,2010.0,Other,18.0,ISO-NE
2945,2008.0,withdrawn,2013.0,Wind,0.0,ISO-NE
2946,2016.0,withdrawn,2020.0,Gas,1120.0,ISO-NE
2947,2016.0,withdrawn,2018.0,Solar,63.0,ISO-NE
2949,2016.0,operational,2021.0,Solar,49.0,ISO-NE
2958,2003.0,operational,2012.0,Wind,29.0,ISO-NE
2962,2016.0,withdrawn,2020.0,Gas,68.0,ISO-NE
2966,2000.0,withdrawn,2001.0,,,ISO-NE
2968,2014.0,withdrawn,2019.0,Gas,837.0,ISO-NE
2972,2008.0,withdrawn,2013.0,Wind,250.0,ISO-NE
2973,2008.0,withdrawn,2013.0,Wind,150.0,ISO-NE
2974,2007.0,withdrawn,2010.0,Wind,53.0,ISO-NE
2975,2006.0,withdrawn,2012.0,Wind,,ISO-NE
2976,2006.0,withdrawn,2011.0,Wind,,ISO-NE
2978,2008.0,withdrawn,2014.0,Hydro,1000.0,ISO-NE
2979,2003.0,operational,2005.0,Gas,,ISO-NE
2981,2015.0,withdrawn,2016.0,Gas,12.0,ISO-NE
2982,2014.0,operational,2019.0,Gas,208.0,ISO-NE
2983,2016.0,operational,2017.0,Hydro,0.0,ISO-NE
2984,2016.0,withdrawn,2019.0,Wind,376.0,ISO-NE
2985,2009.0,withdrawn,2013.0,Wind,202.0,ISO-NE
2986,2013.0,withdrawn,2021.0,Wind,0.0,ISO-NE
2989,2000.0,withdrawn,2005.0,,,ISO-NE
2990,2000.0,withdrawn,2003.0,,,ISO-NE
2993,2015.0,withdrawn,2018.0,Gas,30.0,ISO-NE
2994,2015.0,withdrawn,2018.0,Gas,41.0,ISO-NE
2995,2015.0,operational,2018.0,Gas,30.0,ISO-NE
2997,2016.0,withdrawn,2018.0,Solar,78.0,ISO-NE
2999,2000.0,withdrawn,2004.0,,,ISO-NE
3000,2007.0,withdrawn,2013.0,Gas,94.0,ISO-NE
3001,2006.0,operational,2013.0,Gas,223.0,ISO-NE
3002,2014.0,withdrawn,2016.0,Gas,0.0,ISO-NE
3015,2004.0,withdrawn,2007.0,Other,,ISO-NE
3026,2015.0,withdrawn,2018.0,Other,1.6,ISO-NE
3040,2001.0,withdrawn,2018.0,Offshore Wind,454.0,ISO-NE
3041,2001.0,withdrawn,2007.0,,,ISO-NE
